"Curiosity is the driver for a lot of my explorations in Midjourney. It’s a journey directed by a feeling or a hunch. In this specific instance I had a vision deep down and was  able to extract this vision through trial and error. In the end you just know you have arrived at your destination.

I don’t know if these imaginary sculptures exploring the intersection between straight edged, fragile glass, rock formations and stones make you feel anything, but to me there’s tension, beauty and something intangible aesthetic that is rooted in, and came from me/us.

#midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #scuplture #art #artinstallation #glasssculpture #gemstones #crystals","• Curiosity is the driver for a lot of my explorations in Midjourney. It’s a journey directed by a feeling or a hunch. In this specific instance I had a vision deep down and was  able to extract this vision through trial and error. In the end you just know you have arrived at your destination.  I don’t know if these imaginary sculptures exploring the intersection between straight edged, fragile glass, rock formations and stones make you feel anything, but to me there’s tension, beauty and something intangible aesthetic that is rooted in, and came from me/us.  #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #scuplture #art #artinstallation #glasssculpture #gemstones #crystals"
"«All mystics speak the same language for they come from the same country»

This quote by Louis-Claude de Saint-Martin could be an indication of the way our relationship with religions & spirituality will develop in the future. If nirvana is to the Buddhists, what moksha is to the Hindus, what Jesus calls ‘entering the kingdom of heaven within,’ what the Sufis call the union with the Beloved, and the Jewish mystics the return to the Promised Land, then perhaps we could all share a space where we connect to something larger than ourselves, whatever we consider that to be?

What would these spaces look like in the future? What would a space need in order to facilitate this?

Sometimes the naive ideas are the best, but the hardest to accept.

#futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #spirituality #spiritualawakening #spiritualgrowth #spiritualjourney","• «All mystics speak the same language for they come from the same country»  This quote by Louis-Claude de Saint-Martin could be an indication of the way our relationship with religions & spirituality will develop in the future. If nirvana is to the Buddhists, what moksha is to the Hindus, what Jesus calls ‘entering the kingdom of heaven within,’ what the Sufis call the union with the Beloved, and the Jewish mystics the return to the Promised Land, then perhaps we could all share a space where we connect to something larger than ourselves, whatever we consider that to be?  What would these spaces look like in the future? What would a space need in order to facilitate this?  Sometimes the naive ideas are the best, but the hardest to accept.  #futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #spirituality #spiritualawakening #spiritualgrowth #spiritualjourney"
"Vision of an imaginary village along the coast of the Mediterranean. 

#futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #residential #villagelife #mediterranean #mediterraneanlife",• Vision of an imaginary village along the coast of the Mediterranean.   #futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #residential #villagelife #mediterranean #mediterraneanlife
"Residing in Desertica.

An imaginary desert town with sculptures & architecture designed to look like they belong in their surroundings.

#futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #residential #villagelife",• Residing in Desertica.  An imaginary desert town with sculptures & architecture designed to look like they belong in their surroundings.  #futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #residential #villagelife
"Monuments of Desertica.

Imaginary glass sculptures in the desert.

#midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #scuplture #art #artinstallation",• Monuments of Desertica.  Imaginary glass sculptures in the desert.  #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #scuplture #art #artinstallation
"Fountain of Beauty.

A series of imagined sculptures of organic shapes and textures.

#sculptures #crystals #gemstones #flowers #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation #beauty #fashion",• Fountain of Beauty.  A series of imagined sculptures of organic shapes and textures.  #sculptures #crystals #gemstones #flowers #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation #beauty #fashion
"In a corner of the world never explored. Somewhere between reality and fantasy. Lay the hills of Huetopia. 

#architecture #ai #aiart #humanity #mystery #naturearchitecture #aiarchitecture #midjourney #midjourneyart #midjourneyarchitecture #fairytale",• In a corner of the world never explored. Somewhere between reality and fantasy. Lay the hills of Huetopia.   #architecture #ai #aiart #humanity #mystery #naturearchitecture #aiarchitecture #midjourney #midjourneyart #midjourneyarchitecture #fairytale
"Lady Stardust.

✨

#movieaesthetic #scifi #fashionphotography #fantasy #fantasyart #stars #retro #aiassistedart #midjourneyart #midjourney #fashionshoot #aifashion #midjourneyfashion #ai #aiart #landscape",• Lady Stardust.  ✨  #movieaesthetic #scifi #fashionphotography #fantasy #fantasyart #stars #retro #aiassistedart #midjourneyart #midjourney #fashionshoot #aifashion #midjourneyfashion #ai #aiart #landscape
"True Nature. An imagined immersive art experience showcasing and exploring the mysteries of nature & energy, baring naked what’s hidden behind the veil of our limited perception. 

#sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation","• True Nature. An imagined immersive art experience showcasing and exploring the mysteries of nature & energy, baring naked what’s hidden behind the veil of our limited perception.   #sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation"
"In the deepest forest she dwells all alone, her touch will turn a leaf to glimmering gold. 
Loved ones too, meet this fate, so she keeps to herself and sleeps in a lake. 

#fairytale #landscape #aiassistedart #midjourneyart #midjourney #fashionshoot #aifashion #midjourneyfashion #ai #aiart","• In the deepest forest she dwells all alone, her touch will turn a leaf to glimmering gold.  Loved ones too, meet this fate, so she keeps to herself and sleeps in a lake.   #fairytale #landscape #aiassistedart #midjourneyart #midjourney #fashionshoot #aifashion #midjourneyfashion #ai #aiart"
"Portals of Creation. An imagined immersive art experience exploring the source of creation with space, light projections, sound and sculptures.

#sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation","• Portals of Creation. An imagined immersive art experience exploring the source of creation with space, light projections, sound and sculptures.  #sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation"
"Wide eyes and genuine love. Thank you, 2023. A year of curiosity, growth and transition, the brightest opportunities and harshest tests. Here are some highlights of the life and love behind the art in the year that was.","• Wide eyes and genuine love. Thank you, 2023. A year of curiosity, growth and transition, the brightest opportunities and harshest tests. Here are some highlights of the life and love behind the art in the year that was."
"A new year. A new day. A new moment of poetic imagination and reverie as we still stretch towards the light despite the harsh conditions of our environments.

Love.

#conceptualart #collageart #collage #surrealart #aiart #aiartwork #flowers #landscape #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart",• A new year. A new day. A new moment of poetic imagination and reverie as we still stretch towards the light despite the harsh conditions of our environments.  Love.  #conceptualart #collageart #collage #surrealart #aiart #aiartwork #flowers #landscape #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart
"When your imagination is the only limiting factor for what you create..

I recently released an update to Imagine: Midjourney for Creatives to cover some of the developments and new features now available in Midjourney. If you’ve purchased a copy, but still haven’t received the update, please reach out.

If you’re considering downloading the guide, please be sure to check the box for product updates, in that way you’ll receive new versions of the guide as I update it. I’m already working on an update for next week covering some new and exciting scaling tools for your midjourney images.

If you have any questions or suggestions to enhance or optimize the guide, please reach out!

Stay tuned!

#midjourney #midjourneyart #midjourneyartwork #midjourneyarchitecture #midjourneyai #midjourneyguide #midjourneytips #midjourneytutorial #ai #aiart #aisculpture #midjourneysculpture #ebook #cinematic #architecture","• When your imagination is the only limiting factor for what you create..  I recently released an update to Imagine: Midjourney for Creatives to cover some of the developments and new features now available in Midjourney. If you’ve purchased a copy, but still haven’t received the update, please reach out.  If you’re considering downloading the guide, please be sure to check the box for product updates, in that way you’ll receive new versions of the guide as I update it. I’m already working on an update for next week covering some new and exciting scaling tools for your midjourney images.  If you have any questions or suggestions to enhance or optimize the guide, please reach out!  Stay tuned!  #midjourney #midjourneyart #midjourneyartwork #midjourneyarchitecture #midjourneyai #midjourneyguide #midjourneytips #midjourneytutorial #ai #aiart #aisculpture #midjourneysculpture #ebook #cinematic #architecture"
"Rendezvous,

In an alternate future in the south of France.

#movieaesthetic #futuristic #motorcycle #retro #aiassistedart  #midjourneyart #midjourney #fashionshoot #aifashion #midjourneyfashion #ai #aiart #landscape","• Rendezvous,  In an alternate future in the south of France.  #movieaesthetic #futuristic #motorcycle #retro #aiassistedart  #midjourneyart #midjourney #fashionshoot #aifashion #midjourneyfashion #ai #aiart #landscape"
"Would you like to know my prompts in Midjourney? Luckily, they're available through the link in my bio. 

The Book of Formulas has just been updated and expanded with six new Formulas. As I create and explore, the more I'm able to share.

For those who have already purchased, this update will land in your inbox today. Reach out to me if you don't receive it and I'll send it your way personally.

The Book of Formulas is a great tool for reference and understanding how to craft powerful prompts. For a comprehensive guide to Midjourney, check out my Imagine: Midjourney for Creatives (also updated today).

Happy creating!

#midjourneyart #midjourney #midjourneyarchitecture #midjourneytips #midjourneytutorial #midjourneyartwork #aiart #aifashion #aiartist","• Would you like to know my prompts in Midjourney? Luckily, they're available through the link in my bio.   The Book of Formulas has just been updated and expanded with six new Formulas. As I create and explore, the more I'm able to share.  For those who have already purchased, this update will land in your inbox today. Reach out to me if you don't receive it and I'll send it your way personally.  The Book of Formulas is a great tool for reference and understanding how to craft powerful prompts. For a comprehensive guide to Midjourney, check out my Imagine: Midjourney for Creatives (also updated today).  Happy creating!  #midjourneyart #midjourney #midjourneyarchitecture #midjourneytips #midjourneytutorial #midjourneyartwork #aiart #aifashion #aiartist"
"Get 30% off any print in the shop this weekend with the code SMILE at checkout 😊

Link in bio 🖼️

#print #art #artforsale #artforyourhome #artoftheday",• Get 30% off any print in the shop this weekend with the code SMILE at checkout 😊  Link in bio 🖼️  #print #art #artforsale #artforyourhome #artoftheday
"In its heart lies a delicate power, Unseen in day, but known in twilight's hour. 

#sculptures #crystals #gemstones #flowers #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation","• In its heart lies a delicate power, Unseen in day, but known in twilight's hour.   #sculptures #crystals #gemstones #flowers #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation"
"This past Friday my dearest friend and collaborator @andreas.ihlebaek released his latest piano piece ‘As We Float By’. An ode to dreams, grand thoughts and the mysteries of the universe. I thought what better way to create than to translate the vibrations of his sound into visual concepts of installations and rooms that detach you from your rigid idea of what reality is supposed to be, and transports you to a space where you and everything else float without boundaries. A corner of the fabric that erases the line between dreams and reality As We Float By. 

#sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation","• This past Friday my dearest friend and collaborator @andreas.ihlebaek released his latest piano piece ‘As We Float By’. An ode to dreams, grand thoughts and the mysteries of the universe. I thought what better way to create than to translate the vibrations of his sound into visual concepts of installations and rooms that detach you from your rigid idea of what reality is supposed to be, and transports you to a space where you and everything else float without boundaries. A corner of the fabric that erases the line between dreams and reality As We Float By.   #sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation"
"The Mountain of Gold. 

An imagined sculpture park with organically shaped sculptures in a mountainous landscape.

#sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation",• The Mountain of Gold.   An imagined sculpture park with organically shaped sculptures in a mountainous landscape.  #sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation
"The prevailing trend in contemporary architecture often neglects the human element in our shared and private spaces, opting instead for a utilitarian approach that transforms commercial and residential buildings into mere shells of functionality. In this aesthetic, people become nothing more than transient splashes of colour against the sterile backdrops of white, grey, and impersonal coldness. This paradigm shift has gradually led to the erosion of the intricate forms, ornaments, and vibrant hues that were hallmarks of architectural design in bygone eras. How might we escape this pattern and once again prioritise form in the architectural designs of the future? 

Granted, the designs in the following slides emphasise form over function, but their value is in their power to inspire and nudge us in the direction of livelier spaces that bring back aspects of architecture that truly elevate the human spirit instead of suppressing their existence. 

#futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #residential #villagelife #contemporaryarchitecture","• The prevailing trend in contemporary architecture often neglects the human element in our shared and private spaces, opting instead for a utilitarian approach that transforms commercial and residential buildings into mere shells of functionality. In this aesthetic, people become nothing more than transient splashes of colour against the sterile backdrops of white, grey, and impersonal coldness. This paradigm shift has gradually led to the erosion of the intricate forms, ornaments, and vibrant hues that were hallmarks of architectural design in bygone eras. How might we escape this pattern and once again prioritise form in the architectural designs of the future?   Granted, the designs in the following slides emphasise form over function, but their value is in their power to inspire and nudge us in the direction of livelier spaces that bring back aspects of architecture that truly elevate the human spirit instead of suppressing their existence.   #futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #residential #villagelife #contemporaryarchitecture"
"The mystic meridian. Where the sands sing to moons,
and skies bow to the hush of hidden spaces. 

#muralart #muralpainting #midjourneyart #midjourney #midjourneyartwork #aiart #aiassistedart #aiarchitecture #midjourneyarchitecture #sculpture #art","• The mystic meridian. Where the sands sing to moons, and skies bow to the hush of hidden spaces.   #muralart #muralpainting #midjourneyart #midjourney #midjourneyartwork #aiart #aiassistedart #aiarchitecture #midjourneyarchitecture #sculpture #art"
"Most of us aren't conscious about how colours affect us, but the truth is our psychology and biology is wired to respond to colours in specific ways. 

This imaginary installation explores the depth and mysteries of blue. A space where visitors can feel the effects of a color on their body.

From a nighttime sky to a deep blue sea, the colour blue expands out horizons and blankets our dreams. Blue lowers blood pressure and slows down heart rate, thus making the body more relaxed and under less stress. Scientists have also found that blue light can in the right conditions help treat a number of health problems. 

How would The Blue Chamber make you feel?

#blue #blueaesthetic #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #scuplture #art #artinstallation","• Most of us aren't conscious about how colours affect us, but the truth is our psychology and biology is wired to respond to colours in specific ways.   This imaginary installation explores the depth and mysteries of blue. A space where visitors can feel the effects of a color on their body.  From a nighttime sky to a deep blue sea, the colour blue expands out horizons and blankets our dreams. Blue lowers blood pressure and slows down heart rate, thus making the body more relaxed and under less stress. Scientists have also found that blue light can in the right conditions help treat a number of health problems.   How would The Blue Chamber make you feel?  #blue #blueaesthetic #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #scuplture #art #artinstallation"
"Oslo has been growing rapidly for the last decade or so, with new neighbourhoods being constructed from the ground up with the latest from modern architecture. Many of these new corners of the city lack warmth and familiarity, and are often dominated by large gray blocks that suck the life out of the streets. 

As an experiment I wanted to envision a new and different path, bringing back warmth, a sense of wonder & exploration, and a landscape that’s more familiar and not dominated by sharp edges and cold materials. 

#futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #residential #villagelife #contemporaryarchitecture #landscapedesign #oslo #cityplanning #archdaily #design#designboom","• Oslo has been growing rapidly for the last decade or so, with new neighbourhoods being constructed from the ground up with the latest from modern architecture. Many of these new corners of the city lack warmth and familiarity, and are often dominated by large gray blocks that suck the life out of the streets.   As an experiment I wanted to envision a new and different path, bringing back warmth, a sense of wonder & exploration, and a landscape that’s more familiar and not dominated by sharp edges and cold materials.   #futurism #future #architecture #ai #prophecy #humanism #naturelovers #naturearchitecture #midjourneyarchitecture #midjourneyart #midjourneyart #residential #villagelife #contemporaryarchitecture #landscapedesign #oslo #cityplanning #archdaily #design#designboom"
"Believing is Seeing👁️

An imagined art experience playing with lights, fabric and projections in a large space. 

Would you like to experience this exhibition in real life?

#sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation","• Believing is Seeing👁️  An imagined art experience playing with lights, fabric and projections in a large space.   Would you like to experience this exhibition in real life?  #sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation"
"Today @andreas.ihlebaek and I are releasing a tiny EP of little marvellous pieces of music. In this occasion I have envisioned ‘Under Vannspeilet’, an imaged under water sculpture park encapsulating the mood and mysteries of our latest sounds. With sculptures blending and morphing into a natural state, ‘Under Vannspeilet’ can only be experienced by being submerged. 

Vannspeil is the Norwegian word for mirror made of water. 

24, an EP by Andreas Ihlebæk & Marius Troy, out wherever you enjoy music now. 

#cinematicmusic #sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation","• Today @andreas.ihlebaek and I are releasing a tiny EP of little marvellous pieces of music. In this occasion I have envisioned ‘Under Vannspeilet’, an imaged under water sculpture park encapsulating the mood and mysteries of our latest sounds. With sculptures blending and morphing into a natural state, ‘Under Vannspeilet’ can only be experienced by being submerged.   Vannspeil is the Norwegian word for mirror made of water.   24, an EP by Andreas Ihlebæk & Marius Troy, out wherever you enjoy music now.   #cinematicmusic #sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation"
"I have carefully curated a collection of sounds designed to spark your imagination and accompany you while you work in flow states. It includes all the sound bites I have used alongside my visual concepts here on instagram.

I hope you enjoy. 🌞✨ link in bio.",• I have carefully curated a collection of sounds designed to spark your imagination and accompany you while you work in flow states. It includes all the sound bites I have used alongside my visual concepts here on instagram.  I hope you enjoy. 🌞✨ link in bio.
"Portals of Tuscany. 

An imagined sculpture park with luminous organic sculptures set in the Tuscan countryside. 🌿

#sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation",• Portals of Tuscany.   An imagined sculpture park with luminous organic sculptures set in the Tuscan countryside. 🌿  #sculptures #aiassistedart #midjourneyart #midjourney #midjourneyai #midjourneyartwork #midjourneyarchitecture #midjourneyaiart #aiart #ai #aiarchitecture #conceptual #conceptart #conceptualart #immersiveart #art #artinstallation
"Your eyes can only see what your brain is looking for. 
Being mindful of your own lens, what are you looking for, and what are the things you tend to pay attention to in your daily life?","• Your eyes can only see what your brain is looking for.  Being mindful of your own lens, what are you looking for, and what are the things you tend to pay attention to in your daily life?"
Don’t you know that I have eaten of the fruit of the unconscious?,• Don’t you know that I have eaten of the fruit of the unconscious?
"Lately my surface has been quiet. No new concepts. Nothing to show. Nothing to transfer from my mind to yours. 

Rather, things have been busy on my side of the curtain. I have slowly been building what feels like a natural next step for my art: I am finally bringing my concepts into the material world. This has been a dream of mine for as long as I can remember, but resistance has been too strong for me to take the leap. Until now. 

In January my team and I will unveil HEKA, a large scale interactive installation at Tað Oslo. 

We will bring you along for this journey. A human journey of bringing brilliant people together under one shared vision, to build for the love of it, to overcome fear and to bring forth what is within. 

So far on this vessel I have with me my forever partner in art Andreas Ihlebæk (@andreas.ihlebaek), project lead Christine Øvstedal (@ovstie), digital artist Steven Mark Kübler (@perspek.steven), construction lead Daniel Funke (@okolaiko), and advisor Frido Evers (@frido_evers). 

The vessel has already abandoned safe territory, and we will regularly report to back to shore with updates along the way. 

With love and wonder, Marius.","• Lately my surface has been quiet. No new concepts. Nothing to show. Nothing to transfer from my mind to yours.   Rather, things have been busy on my side of the curtain. I have slowly been building what feels like a natural next step for my art: I am finally bringing my concepts into the material world. This has been a dream of mine for as long as I can remember, but resistance has been too strong for me to take the leap. Until now.   In January my team and I will unveil HEKA, a large scale interactive installation at Tað Oslo.   We will bring you along for this journey. A human journey of bringing brilliant people together under one shared vision, to build for the love of it, to overcome fear and to bring forth what is within.   So far on this vessel I have with me my forever partner in art Andreas Ihlebæk (@andreas.ihlebaek), project lead Christine Øvstedal (@ovstie), digital artist Steven Mark Kübler (@perspek.steven), construction lead Daniel Funke (@okolaiko), and advisor Frido Evers (@frido_evers).   The vessel has already abandoned safe territory, and we will regularly report to back to shore with updates along the way.   With love and wonder, Marius."
Explorations in Gold.,• Explorations in Gold.
Fabrics of Divinity.,• Fabrics of Divinity.
"Ethereal Void.

An imagined art experience exploring the delicate nature of fleeting moments and the illusion of destinations.

#sculpture #conceptart #immersiveart #art #artinstallation #aiassistedart #midjourneyart",• Ethereal Void.  An imagined art experience exploring the delicate nature of fleeting moments and the illusion of destinations.  #sculpture #conceptart #immersiveart #art #artinstallation #aiassistedart #midjourneyart
"Fragments of our material world captured in gold.

#sculpture #conceptart #artinspiration #aiassistedart #midjourneyart",• Fragments of our material world captured in gold.  #sculpture #conceptart #artinspiration #aiassistedart #midjourneyart
"Whenever I embark on a new creative endevour i start by looking within. The first keys i play, or the first images i produce, are always guided by an initial feeling. 

My measure of success is all about whether I am able to accurately capture this initial feeling in the final work.

Sometimes the work evolves into something else. I wont stand in its way. 

When this happens I look within once again to see if it resonates on a deeper level. If it does not, I put the work away to rediscover some other day.

These slides contain some of the initial feelings & intuitions HEKA is built upon.

Apart from the images on the last slide, none of these visuals are mine. 

HEKA is a large scale interactive installation that will be at display at @galleritad in January 2025. 

#artinstallation #immersiveart #artexhibition #art #artprocess #music","• Whenever I embark on a new creative endevour i start by looking within. The first keys i play, or the first images i produce, are always guided by an initial feeling.   My measure of success is all about whether I am able to accurately capture this initial feeling in the final work.  Sometimes the work evolves into something else. I wont stand in its way.   When this happens I look within once again to see if it resonates on a deeper level. If it does not, I put the work away to rediscover some other day.  These slides contain some of the initial feelings & intuitions HEKA is built upon.  Apart from the images on the last slide, none of these visuals are mine.   HEKA is a large scale interactive installation that will be at display at @galleritad in January 2025.   #artinstallation #immersiveart #artexhibition #art #artprocess #music"
"Echoes in Silence.

An imagined art experience eliminating the boundaries between sculpture and architecture, challenging our perceptions of space, shapes and scale. 

#sculpture #conceptart #immersiveart #art #artinstallation #aiassistedart #midjourneyart #aiarchitecture","• Echoes in Silence.  An imagined art experience eliminating the boundaries between sculpture and architecture, challenging our perceptions of space, shapes and scale.   #sculpture #conceptart #immersiveart #art #artinstallation #aiassistedart #midjourneyart #aiarchitecture"
"Éclat Doux

Exploring the play between delicate fabrics and precious metals.",• Éclat Doux  Exploring the play between delicate fabrics and precious metals.
"The HEKA chamber has been open for two weeks, and the response has been overwhelming, to say the least 💙

We have succeeded in creating an immersive & interactive space where people can shed their armor, become childlike, wide-eyed, open and absolutely present in the moment. The soft textures and the organic shapes of the chamber paired with Andreas Ihlebæk’s captivating music and Steven Mark Kübler’s mesmerising visuals, come together to create an experience that feels like real life magic.

Due to the success we have been asked to extend our stay at Ta∂ Galleri for an additional two weeks! New, additional show dates will come soon. 💫

Tickets available at HEKA(dot)ART now.

Credits
Artistic Director & Concept - Marius Troy (@mariustroy)
Producer - Christine Øvstedal (@ovstie)
Music - Andreas Ihlebæk (@andreas.ihlebaek)
Visuals - Steven Mark Kübler (@perspek.steven) using @touchdesigner 
Construction/Floor - Daniel Funke (@dani_funke)
Construction/Ceiling & 3D modeling - Frido Evers (@frido_evers)
Installation Advisor - Rosa Hernández (@rosastereoscopica)
Projectors provided by ProjektorPøblene 
Space & support by Ta∂ Galleri (@tadgalleri) and Henrik Alfheim (@henrik_alfheim)

#immersiveart #projectormapping #touchdesigner #artinstallation #conceptart #conceptualart #interactiveart #interactiveinstallation #musicvenue","• The HEKA chamber has been open for two weeks, and the response has been overwhelming, to say the least 💙  We have succeeded in creating an immersive & interactive space where people can shed their armor, become childlike, wide-eyed, open and absolutely present in the moment. The soft textures and the organic shapes of the chamber paired with Andreas Ihlebæk’s captivating music and Steven Mark Kübler’s mesmerising visuals, come together to create an experience that feels like real life magic.  Due to the success we have been asked to extend our stay at Ta∂ Galleri for an additional two weeks! New, additional show dates will come soon. 💫  Tickets available at HEKA(dot)ART now.  Credits Artistic Director & Concept - Marius Troy (@mariustroy) Producer - Christine Øvstedal (@ovstie) Music - Andreas Ihlebæk (@andreas.ihlebaek) Visuals - Steven Mark Kübler (@perspek.steven) using @touchdesigner  Construction/Floor - Daniel Funke (@dani_funke) Construction/Ceiling & 3D modeling - Frido Evers (@frido_evers) Installation Advisor - Rosa Hernández (@rosastereoscopica) Projectors provided by ProjektorPøblene  Space & support by Ta∂ Galleri (@tadgalleri) and Henrik Alfheim (@henrik_alfheim)  #immersiveart #projectormapping #touchdesigner #artinstallation #conceptart #conceptualart #interactiveart #interactiveinstallation #musicvenue"
@augustuba made the @hekachamber dance to the tones of his tuba this morning. What a gift it is to invite talented musicians into this space.,• @augustuba made the @hekachamber dance to the tones of his tuba this morning. What a gift it is to invite talented musicians into this space.
@unoharp visited the HEKA chamber with his harp today. We were witnessing real life magic as the chamber came alive and reacted to this divine instrument. Wow.. thank you so much for an incredible experience @unoharp 💙✨,• @unoharp visited the HEKA chamber with his harp today. We were witnessing real life magic as the chamber came alive and reacted to this divine instrument. Wow.. thank you so much for an incredible experience @unoharp 💙✨
"This week we finally opened the HEKA Chamber, and what a night of magic it turned out to be! ✨

Thank you to everyone that came out 💙
Thank you to @tadgalleri for believing in us 💙
Thank you to everyone that put their heart and energy into to making HEKA a reality 💙
Thank you to @o.p.u.s for making this beautiful video and for taking pictures on our opening night 💙

Now we’re entering the weekend with two sold out shows tonight. ✨ we have arrived.","• This week we finally opened the HEKA Chamber, and what a night of magic it turned out to be! ✨  Thank you to everyone that came out 💙 Thank you to @tadgalleri for believing in us 💙 Thank you to everyone that put their heart and energy into to making HEKA a reality 💙 Thank you to @o.p.u.s for making this beautiful video and for taking pictures on our opening night 💙  Now we’re entering the weekend with two sold out shows tonight. ✨ we have arrived."
"Portal.

Working on HEKA at @tadgalleri late nights, and passing through this portal at Skøyen Stasjon to get my train home is turning in to a ritual.
 
#heka #hekachamber @hekachamber","• Portal.  Working on HEKA at @tadgalleri late nights, and passing through this portal at Skøyen Stasjon to get my train home is turning in to a ritual.   #heka #hekachamber @hekachamber"
